RUN	test.UserTest	usertest	1544005996145	This-is-the-run-description	3.0.0
USER	user	123	START	1544005997717	1544005997717
USER	user	124	START	1544005997718	1544005997718
USER	user	125	START	1544005997718	1544005997718
USER	user	126	START	1544005997718	1544005997718
USER	user	127	START	1544005997718	1544005997718
USER	user	128	START	1544005997718	1544005997718
USER	user	129	START	1544005997718	1544005997718
USER	user	130	START	1544005997719	1544005997719
USER	user	131	START	1544005997720	1544005997720
USER	user	132	START	1544005997721	1544005997721
USER	user	133	START	1544005997721	1544005997721
USER	user	134	START	1544005997721	1544005997721
USER	user	135	START	1544005997721	1544005997721
USER	user	136	START	1544005997721	1544005997721
USER	user	137	START	1544005997721	1544005997721
USER	user	138	START	1544005997721	1544005997721
USER	user	139	START	1544005997722	1544005997722
USER	user	140	START	1544005997722	1544005997722
USER	user	141	START	1544005997722	1544005997722
USER	user	142	START	1544005997722	1544005997722
USER	user	143	START	1544005997723	1544005997723
USER	user	144	START	1544005997724	1544005997724
USER	user	145	START	1544005997724	1544005997724
USER	user	146	START	1544005997724	1544005997724
USER	user	147	START	1544005997724	1544005997724
USER	user	148	START	1544005997724	1544005997724
USER	user	149	START	1544005997725	1544005997725
USER	user	150	START	1544005997725	1544005997725
REQUEST	16		manager-login	1544005997710	1544005997852	KO	jsonPath($.code).find.is(0), but actually found 1106
REQUEST	10		manager-login	1544005997707	1544005997855	KO	jsonPath($.code).find.is(0), but actually found 1106
REQUEST	3		manager-login	1544005997695	1544005997852	KO	jsonPath($.code).find.is(0), but actually found 1106
REQUEST	14		manager-login	1544005997709	1544005997894	KO	jsonPath($.code).find.is(0), but actually found 1106
REQUEST	23		manager-login	1544005997718	1544005997869	KO	jsonPath($.code).find.is(0), but actually found 1106
REQUEST	36		manager-login	1544005997732	1544005997880	KO	jsonPath($.code).find.is(0), but actually found 1106
REQUEST	21		manager-login	1544005997718	1544005998013	KO	jsonPath($.code).find.is(0), but actually found 1106
REQUEST	17		manager-login	1544005997710	1544005997871	KO	jsonPath($.code).find.is(0), but actually found 1106
REQUEST	32		manager-login	1544005997731	1544005998031	KO	jsonPath($.code).find.is(0), but actually found 1106
REQUEST	2		manager-login	1544005997694	1544005998032	OK	 
REQUEST	19		manager-login	1544005997710	1544005998034	KO	jsonPath($.code).find.is(0), but actually found 1106
REQUEST	35		manager-login	1544005997732	1544005998035	KO	jsonPath($.code).find.is(0), but actually found 1106
REQUEST	7		manager-login	1544005997705	1544005998036	KO	jsonPath($.code).find.is(0), but actually found 1106
REQUEST	15		manager-login	1544005997709	1544005998037	KO	jsonPath($.code).find.is(0), but actually found 1106
REQUEST	39		manager-login	1544005997734	1544005998038	KO	jsonPath($.code).find.is(0), but actually found 1106
REQUEST	6		manager-login	1544005997702	1544005998040	KO	jsonPath($.code).find.is(0), but actually found 1106
REQUEST	1		manager-login	1544005997688	1544005998038	KO	jsonPath($.code).find.is(0), but actually found 1106
REQUEST	47		manager-login	1544005997740	1544005998040	KO	jsonPath($.code).find.is(0), but actually found 1106
REQUEST	22		manager-login	1544005997718	1544005998041	KO	jsonPath($.code).find.is(0), but actually found 1106
REQUEST	13		manager-login	1544005997708	1544005998040	KO	jsonPath($.code).find.is(0), but actually found 1106
USER	user	23	END	1544005997671	1544005998030
REQUEST	33		manager-login	1544005997731	1544005998041	KO	jsonPath($.code).find.is(0), but actually found 1106
USER	user	10	END	1544005997666	1544005998030
USER	user	16	END	1544005997667	1544005998031
USER	user	3	END	1544005997660	1544005998031
USER	user	32	END	1544005997673	1544005998032
USER	user	19	END	1544005997670	1544005998035
USER	user	35	END	1544005997674	1544005998036
USER	user	7	END	1544005997665	1544005998037
USER	user	17	END	1544005997668	1544005998038
USER	user	15	END	1544005997667	1544005998038
USER	user	21	END	1544005997670	1544005998039
USER	user	2	END	1544005997660	1544005998039
USER	user	39	END	1544005997674	1544005998039
USER	user	14	END	1544005997667	1544005998039
USER	user	6	END	1544005997665	1544005998041
USER	user	1	END	1544005997656	1544005998041
REQUEST	62		manager-login	1544005997755	1544005998042	KO	jsonPath($.code).find.is(0), but actually found 1106
USER	user	47	END	1544005997684	1544005998041
USER	user	22	END	1544005997670	1544005998041
USER	user	33	END	1544005997673	1544005998042
USER	user	62	END	1544005997690	1544005998043
REQUEST	29		manager-login	1544005997728	1544005998043	KO	jsonPath($.code).find.is(0), but actually found 1106
REQUEST	41		manager-login	1544005997735	1544005998043	KO	jsonPath($.code).find.is(0), but actually found 1106
REQUEST	37		manager-login	1544005997733	1544005998045	KO	jsonPath($.code).find.is(0), but actually found 1106
REQUEST	49		manager-login	1544005997744	1544005998045	KO	jsonPath($.code).find.is(0), but actually found 1106
REQUEST	18		manager-login	1544005997710	1544005998045	KO	jsonPath($.code).find.is(0), but actually found 1106
REQUEST	55		manager-login	1544005997749	1544005998041	KO	jsonPath($.code).find.is(0), but actually found 1106
USER	user	13	END	1544005997667	1544005998043
USER	user	29	END	1544005997672	1544005998044
USER	user	41	END	1544005997675	1544005998044
USER	user	37	END	1544005997674	1544005998045
USER	user	18	END	1544005997670	1544005998046
USER	user	49	END	1544005997687	1544005998046
USER	user	55	END	1544005997689	1544005998047
REQUEST	26		manager-login	1544005997726	1544005998046	KO	jsonPath($.code).find.is(0), but actually found 1106
REQUEST	42		manager-login	1544005997737	1544005998048	KO	jsonPath($.code).find.is(0), but actually found 1106
REQUEST	58		manager-login	1544005997751	1544005998049	KO	jsonPath($.code).find.is(0), but actually found 1106
REQUEST	59		manager-login	1544005997753	1544005998049	KO	jsonPath($.code).find.is(0), but actually found 1106
USER	user	26	END	1544005997671	1544005998047
REQUEST	27		manager-login	1544005997727	1544005998050	OK	 
USER	user	42	END	1544005997675	1544005998048
USER	user	58	END	1544005997689	1544005998050
USER	user	59	END	1544005997690	1544005998050
USER	user	27	END	1544005997672	1544005998051
USER	user	36	END	1544005997674	1544005998053
REQUEST	12		manager-login	1544005997708	1544005998053	KO	jsonPath($.code).find.is(0), but actually found 1106
USER	user	12	END	1544005997667	1544005998054
REQUEST	20		manager-login	1544005997710	1544005998054	KO	jsonPath($.code).find.is(0), but actually found 1106
USER	user	20	END	1544005997670	1544005998055
REQUEST	28		manager-login	1544005997727	1544005998055	KO	jsonPath($.code).find.is(0), but actually found 1106
USER	user	28	END	1544005997672	1544005998056
REQUEST	44		manager-login	1544005997738	1544005998057	KO	jsonPath($.code).find.is(0), but actually found 1106
USER	user	44	END	1544005997681	1544005998058
REQUEST	52		manager-login	1544005997746	1544005998058	KO	jsonPath($.code).find.is(0), but actually found 1106
REQUEST	25		manager-login	1544005997726	1544005998058	OK	 
USER	user	25	END	1544005997671	1544005998059
USER	user	52	END	1544005997688	1544005998059
REQUEST	60		manager-login	1544005997754	1544005998059	KO	jsonPath($.code).find.is(0), but actually found 1106
USER	user	60	END	1544005997690	1544005998060
REQUEST	53		manager-login	1544005997747	1544005998072	OK	 
USER	user	53	END	1544005997689	1544005998073
REQUEST	31		manager-login	1544005997729	1544005998075	OK	 
USER	user	31	END	1544005997673	1544005998076
REQUEST	5		manager-login	1544005997701	1544005998076	OK	 
USER	user	5	END	1544005997664	1544005998077
REQUEST	61		manager-login	1544005997754	1544005998094	KO	jsonPath($.code).find.is(0), but actually found 1106
USER	user	61	END	1544005997690	1544005998095
REQUEST	38		manager-login	1544005997733	1544005998100	OK	 
USER	user	38	END	1544005997674	1544005998101
REQUEST	9		manager-login	1544005997707	1544005998101	OK	 
USER	user	9	END	1544005997666	1544005998102
REQUEST	57		manager-login	1544005997751	1544005998106	KO	jsonPath($.code).find.is(0), but actually found 1106
USER	user	57	END	1544005997689	1544005998107
REQUEST	73		manager-login	1544005997769	1544005998107	KO	jsonPath($.code).find.is(0), but actually found 1106
USER	user	73	END	1544005997695	1544005998108
REQUEST	65		manager-login	1544005997759	1544005998109	KO	jsonPath($.code).find.is(0), but actually found 1106
USER	user	65	END	1544005997694	1544005998110
REQUEST	80		manager-login	1544005997779	1544005998127	KO	jsonPath($.code).find.is(0), but actually found 1106
USER	user	80	END	1544005997699	1544005998128
REQUEST	81		manager-login	1544005997779	1544005998133	KO	jsonPath($.code).find.is(0), but actually found 1106
USER	user	81	END	1544005997699	1544005998134
REQUEST	68		manager-login	1544005997761	1544005998135	KO	jsonPath($.code).find.is(0), but actually found 1106
REQUEST	79		manager-login	1544005997779	1544005998134	KO	jsonPath($.code).find.is(0), but actually found 1106
USER	user	79	END	1544005997697	1544005998135
USER	user	68	END	1544005997694	1544005998135
REQUEST	70		manager-login	1544005997762	1544005998137	KO	jsonPath($.code).find.is(0), but actually found 1106
USER	user	70	END	1544005997695	1544005998138
REQUEST	72		manager-login	1544005997767	1544005998140	KO	jsonPath($.code).find.is(0), but actually found 1106
USER	user	72	END	1544005997695	1544005998141
REQUEST	71		manager-login	1544005997763	1544005998155	KO	jsonPath($.code).find.is(0), but actually found 1106
USER	user	71	END	1544005997695	1544005998156
REQUEST	50		manager-login	1544005997745	1544005998181	OK	 
USER	user	50	END	1544005997687	1544005998182
REQUEST	45		manager-login	1544005997739	1544005998188	OK	 
USER	user	45	END	1544005997681	1544005998189
REQUEST	46		manager-login	1544005997739	1544005998189	OK	 
USER	user	46	END	1544005997682	1544005998190
REQUEST	51		manager-login	1544005997745	1544005998190	OK	 
USER	user	51	END	1544005997688	1544005998191
REQUEST	8		manager-login	1544005997706	1544005998191	OK	 
USER	user	8	END	1544005997666	1544005998192
REQUEST	11		manager-login	1544005997708	1544005998194	OK	 
REQUEST	34		manager-login	1544005997731	1544005998194	OK	 
USER	user	11	END	1544005997667	1544005998195
USER	user	34	END	1544005997673	1544005998195
REQUEST	30		manager-login	1544005997728	1544005998195	OK	 
USER	user	30	END	1544005997672	1544005998196
REQUEST	54		manager-login	1544005997747	1544005998197	OK	 
REQUEST	64		manager-login	1544005997758	1544005998197	OK	 
USER	user	54	END	1544005997689	1544005998198
USER	user	64	END	1544005997694	1544005998198
REQUEST	40		manager-login	1544005997735	1544005998198	OK	 
USER	user	40	END	1544005997675	1544005998199
REQUEST	69		manager-login	1544005997761	1544005998209	KO	jsonPath($.code).find.is(0), but actually found 1106
USER	user	69	END	1544005997695	1544005998210
REQUEST	74		manager-login	1544005997771	1544005998210	KO	jsonPath($.code).find.is(0), but actually found 1106
USER	user	74	END	1544005997695	1544005998211
REQUEST	94		manager-login	1544005997787	1544005998211	KO	jsonPath($.code).find.is(0), but actually found 1106
USER	user	94	END	1544005997701	1544005998212
REQUEST	4		manager-login	1544005997696	1544005998214	OK	 
USER	user	4	END	1544005997661	1544005998215
REQUEST	82		manager-login	1544005997780	1544005998227	KO	jsonPath($.code).find.is(0), but actually found 1106
USER	user	82	END	1544005997700	1544005998228
REQUEST	86		manager-login	1544005997781	1544005998229	KO	jsonPath($.code).find.is(0), but actually found 1106
USER	user	86	END	1544005997700	1544005998230
REQUEST	43		manager-login	1544005997738	1544005998230	OK	 
USER	user	43	END	1544005997675	1544005998231
REQUEST	63		manager-login	1544005997756	1544005998235	OK	 
REQUEST	96		manager-login	1544005997788	1544005998235	KO	jsonPath($.code).find.is(0), but actually found 1106
USER	user	63	END	1544005997692	1544005998236
USER	user	96	END	1544005997701	1544005998236
REQUEST	124		manager-login	1544005997804	1544005998249	KO	jsonPath($.code).find.is(0), but actually found 1106
USER	user	124	END	1544005997718	1544005998250
REQUEST	108		manager-login	1544005997794	1544005998251	KO	jsonPath($.code).find.is(0), but actually found 1106
USER	user	108	END	1544005997707	1544005998252
REQUEST	92		manager-login	1544005997787	1544005998253	KO	jsonPath($.code).find.is(0), but actually found 1106
USER	user	92	END	1544005997701	1544005998254
REQUEST	103		manager-login	1544005997791	1544005998258	KO	jsonPath($.code).find.is(0), but actually found 1106
USER	user	103	END	1544005997702	1544005998258
REQUEST	105		manager-login	1544005997793	1544005998260	KO	jsonPath($.code).find.is(0), but actually found 1106
REQUEST	97		manager-login	1544005997788	1544005998261	KO	jsonPath($.code).find.is(0), but actually found 1106
REQUEST	89		manager-login	1544005997784	1544005998262	KO	jsonPath($.code).find.is(0), but actually found 1106
USER	user	105	END	1544005997703	1544005998260
USER	user	97	END	1544005997702	1544005998262
USER	user	89	END	1544005997701	1544005998263
REQUEST	88		manager-login	1544005997783	1544005998264	KO	jsonPath($.code).find.is(0), but actually found 1106
USER	user	88	END	1544005997701	1544005998265
REQUEST	132		manager-login	1544005997808	1544005998271	KO	jsonPath($.code).find.is(0), but actually found 1106
USER	user	132	END	1544005997721	1544005998273
REQUEST	110		manager-login	1544005997795	1544005998280	KO	jsonPath($.code).find.is(0), but actually found 1106
REQUEST	100		manager-login	1544005997790	1544005998282	KO	jsonPath($.code).find.is(0), but actually found 1106
USER	user	110	END	1544005997707	1544005998283
USER	user	100	END	1544005997702	1544005998284
REQUEST	76		manager-login	1544005997777	1544005998285	OK	 
REQUEST	117		manager-login	1544005997800	1544005998286	KO	jsonPath($.code).find.is(0), but actually found 1106
USER	user	117	END	1544005997709	1544005998287
REQUEST	109		manager-login	1544005997795	1544005998287	KO	jsonPath($.code).find.is(0), but actually found 1106
REQUEST	66		manager-login	1544005997759	1544005998287	OK	 
REQUEST	48		manager-login	1544005997741	1544005998288	OK	 
USER	user	109	END	1544005997707	1544005998288
USER	user	66	END	1544005997694	1544005998289
USER	user	48	END	1544005997684	1544005998289
REQUEST	93		manager-login	1544005997787	1544005998290	KO	jsonPath($.code).find.is(0), but actually found 1106
REQUEST	101		manager-login	1544005997790	1544005998291	KO	jsonPath($.code).find.is(0), but actually found 1106
REQUEST	77		manager-login	1544005997778	1544005998293	OK	 
REQUEST	118		manager-login	1544005997801	1544005998293	KO	jsonPath($.code).find.is(0), but actually found 1106
REQUEST	75		manager-login	1544005997772	1544005998295	OK	 
USER	user	93	END	1544005997701	1544005998291
USER	user	101	END	1544005997702	1544005998292
USER	user	118	END	1544005997709	1544005998294
USER	user	75	END	1544005997695	1544005998295
USER	user	76	END	1544005997695	1544005998297
USER	user	77	END	1544005997696	1544005998301
REQUEST	133		manager-login	1544005997808	1544005998302	KO	jsonPath($.code).find.is(0), but actually found 1106
USER	user	133	END	1544005997721	1544005998304
REQUEST	137		manager-login	1544005997809	1544005998305	KO	jsonPath($.code).find.is(0), but actually found 1106
USER	user	137	END	1544005997721	1544005998306
REQUEST	125		manager-login	1544005997804	1544005998307	KO	jsonPath($.code).find.is(0), but actually found 1106
USER	user	125	END	1544005997718	1544005998308
REQUEST	78		manager-login	1544005997778	1544005998310	OK	 
USER	user	78	END	1544005997696	1544005998311
REQUEST	140		manager-login	1544005997810	1544005998313	KO	jsonPath($.code).find.is(0), but actually found 1106
REQUEST	67		manager-login	1544005997759	1544005998313	OK	 
USER	user	140	END	1544005997722	1544005998314
USER	user	67	END	1544005997694	1544005998314
REQUEST	134		manager-login	1544005997808	1544005998311	KO	jsonPath($.code).find.is(0), but actually found 1106
USER	user	134	END	1544005997721	1544005998316
REQUEST	56		manager-login	1544005997750	1544005998330	OK	 
USER	user	56	END	1544005997689	1544005998331
REQUEST	142		manager-login	1544005997811	1544005998332	KO	jsonPath($.code).find.is(0), but actually found 1106
REQUEST	83		manager-login	1544005997781	1544005998333	OK	 
REQUEST	150		manager-login	1544005997815	1544005998334	KO	jsonPath($.code).find.is(0), but actually found 1106
USER	user	142	END	1544005997722	1544005998333
USER	user	83	END	1544005997700	1544005998333
USER	user	150	END	1544005997725	1544005998335
REQUEST	129		manager-login	1544005997807	1544005998335	KO	jsonPath($.code).find.is(0), but actually found 1106
USER	user	129	END	1544005997718	1544005998338
REQUEST	148		manager-login	1544005997814	1544005998339	KO	jsonPath($.code).find.is(0), but actually found 1106
USER	user	148	END	1544005997724	1544005998341
REQUEST	126		manager-login	1544005997805	1544005998343	KO	jsonPath($.code).find.is(0), but actually found 1106
USER	user	126	END	1544005997718	1544005998345
REQUEST	87		manager-login	1544005997783	1544005998347	OK	 
REQUEST	84		manager-login	1544005997781	1544005998348	OK	 
USER	user	87	END	1544005997700	1544005998348
USER	user	84	END	1544005997700	1544005998348
REQUEST	115		manager-login	1544005997799	1544005998350	KO	jsonPath($.code).find.is(0), but actually found 1106
USER	user	115	END	1544005997708	1544005998352
REQUEST	99		manager-login	1544005997790	1544005998354	KO	jsonPath($.code).find.is(0), but actually found 1106
USER	user	99	END	1544005997702	1544005998355
REQUEST	123		manager-login	1544005997803	1544005998356	KO	jsonPath($.code).find.is(0), but actually found 1106
USER	user	123	END	1544005997717	1544005998357
REQUEST	91		manager-login	1544005997786	1544005998358	KO	jsonPath($.code).find.is(0), but actually found 1106
USER	user	91	END	1544005997701	1544005998360
REQUEST	136		manager-login	1544005997809	1544005998363	KO	jsonPath($.code).find.is(0), but actually found 1106
USER	user	136	END	1544005997721	1544005998364
REQUEST	127		manager-login	1544005997805	1544005998365	KO	jsonPath($.code).find.is(0), but actually found 1106
REQUEST	144		manager-login	1544005997812	1544005998366	KO	jsonPath($.code).find.is(0), but actually found 1106
USER	user	127	END	1544005997718	1544005998366
USER	user	144	END	1544005997724	1544005998366
REQUEST	128		manager-login	1544005997806	1544005998373	KO	jsonPath($.code).find.is(0), but actually found 1106
USER	user	128	END	1544005997718	1544005998374
REQUEST	104		manager-login	1544005997792	1544005998376	KO	jsonPath($.code).find.is(0), but actually found 1106
USER	user	104	END	1544005997702	1544005998377
REQUEST	98		manager-login	1544005997789	1544005998378	KO	jsonPath($.code).find.is(0), but actually found 1106
USER	user	98	END	1544005997702	1544005998379
REQUEST	135		manager-login	1544005997808	1544005998380	KO	jsonPath($.code).find.is(0), but actually found 1106
USER	user	135	END	1544005997721	1544005998380
REQUEST	138		manager-login	1544005997810	1544005998382	KO	jsonPath($.code).find.is(0), but actually found 1106
USER	user	138	END	1544005997721	1544005998383
REQUEST	85		manager-login	1544005997781	1544005998386	OK	 
USER	user	85	END	1544005997700	1544005998387
REQUEST	107		manager-login	1544005997794	1544005998389	KO	jsonPath($.code).find.is(0), but actually found 1106
USER	user	107	END	1544005997707	1544005998389
REQUEST	119		manager-login	1544005997802	1544005998398	KO	jsonPath($.code).find.is(0), but actually found 1106
REQUEST	149		manager-login	1544005997815	1544005998398	OK	 
USER	user	149	END	1544005997725	1544005998399
USER	user	119	END	1544005997713	1544005998399
REQUEST	102		manager-login	1544005997791	1544005998400	OK	 
USER	user	102	END	1544005997702	1544005998401
REQUEST	106		manager-login	1544005997793	1544005998401	KO	jsonPath($.code).find.is(0), but actually found 1106
USER	user	106	END	1544005997703	1544005998401
REQUEST	146		manager-login	1544005997812	1544005998402	KO	jsonPath($.code).find.is(0), but actually found 1106
USER	user	146	END	1544005997724	1544005998403
REQUEST	111		manager-login	1544005997795	1544005998406	OK	 
USER	user	111	END	1544005997708	1544005998407
REQUEST	116		manager-login	1544005997800	1544005998411	OK	 
USER	user	116	END	1544005997708	1544005998411
REQUEST	114		manager-login	1544005997798	1544005998413	KO	jsonPath($.code).find.is(0), but actually found 1106
USER	user	114	END	1544005997708	1544005998413
REQUEST	95		manager-login	1544005997788	1544005998416	OK	 
USER	user	95	END	1544005997701	1544005998417
REQUEST	145		manager-login	1544005997812	1544005998417	KO	jsonPath($.code).find.is(0), but actually found 1106
USER	user	145	END	1544005997724	1544005998418
REQUEST	131		manager-login	1544005997807	1544005998418	KO	jsonPath($.code).find.is(0), but actually found 1106
USER	user	131	END	1544005997720	1544005998419
REQUEST	113		manager-login	1544005997798	1544005998418	OK	 
USER	user	113	END	1544005997708	1544005998419
REQUEST	141		manager-login	1544005997810	1544005998477	OK	 
USER	user	141	END	1544005997722	1544005998478
REQUEST	130		manager-login	1544005997807	1544005998480	OK	 
USER	user	130	END	1544005997719	1544005998481
REQUEST	143		manager-login	1544005997811	1544005998482	OK	 
REQUEST	90		manager-login	1544005997785	1544005998483	OK	 
REQUEST	121		manager-login	1544005997803	1544005998484	OK	 
USER	user	143	END	1544005997723	1544005998483
USER	user	90	END	1544005997701	1544005998484
USER	user	121	END	1544005997716	1544005998485
REQUEST	147		manager-login	1544005997813	1544005998485	OK	 
REQUEST	120		manager-login	1544005997802	1544005998485	OK	 
USER	user	120	END	1544005997715	1544005998486
USER	user	147	END	1544005997724	1544005998486
REQUEST	139		manager-login	1544005997810	1544005998487	OK	 
REQUEST	112		manager-login	1544005997797	1544005998488	OK	 
USER	user	139	END	1544005997722	1544005998488
USER	user	112	END	1544005997708	1544005998489
REQUEST	122		manager-login	1544005997803	1544005998489	OK	 
USER	user	122	END	1544005997717	1544005998490
REQUEST	24		manager-login	1544005997719	1544006006822	KO	jsonPath($.code).find.is(0), but actually found 1106
USER	user	24	END	1544005997671	1544006006824
